19.650	0.825   0.00090     17.105	0.875   0.00124    144.990	0.945   0.00349    796.300
19.700	0.765   0.00083     18.815	0.830   0.00141    158.995	0.910   0.00431   1047.210
19.750	0.790   0.00092     18.970	0.835   0.00142    153.935	0.890   0.00427   1013.940
19.800	0.810   0.00074     17.905	0.820   0.00145    163.130	0.915   0.00410    986.400
19.850	0.790   0.00099     18.125	0.840   0.00147    159.540	0.925   0.00388    893.140
19.900	0.810   0.00086     17.720	0.815   0.00126    154.130	0.870   0.00468   1140.730
19.950	0.735   0.00083     18.565	0.845   0.00129    160.050	0.885   0.00459   1131.660
20.000	0.785   0.00082     17.975	0.825   0.00135    165.305	0.845   0.00483   1168.840
20.050	0.725   0.00083     18.835	0.760   0.00133    171.920	0.840   0.00479   1151.595
20.100	0.775   0.00081     17.895	0.790   0.00129    159.890	0.855   0.00436   1050.345
20.150	0.750   0.00088     19.065	0.775   0.00133    169.960	0.825   0.00499   1201.810
20.200	0.730   0.00085     18.645	0.795   0.00137    167.675	0.825   0.00475   1146.650
20.250	0.700   0.00090     19.120	0.770   0.00132    173.975	0.830   0.00475   1152.735
20.300	0.820   0.00085     17.000	0.710   0.00147    187.355	0.800   0.00514   1302.105
20.350	0.755   0.00085     18.790	0.810   0.00136    159.915	0.775   0.00513   1261.685
20.400	0.755   0.00081     18.670	0.735   0.00140    178.915	0.750   0.00532   1306.210
20.450	0.745   0.00094     18.180	0.755   0.00140    170.545	0.825   0.00493   1187.045
20.500	0.730   0.00089     18.710	0.680   0.00147    187.440	0.790   0.00521   1277.865
20.550	0.755   0.00089     18.270	0.745   0.00142    180.055	0.780   0.00515   1233.675
20.600	0.700   0.00086     19.005	0.695   0.00145    190.255	0.690   0.00579   1442.470
20.650	0.680   0.00083     18.825	0.745   0.00147    176.675	0.740   0.00533   1310.160
20.700	0.720   0.00091     18.935	0.705   0.00134    183.700	0.660   0.00573   1466.695
20.750	0.725   0.00086     18.695	0.645   0.00146    196.920	0.675   0.00562   1403.010
20.800	0.675   0.00095     18.775	0.710   0.00139    180.840	0.635   0.00618   1515.525
20.850	0.685   0.00089     18.300	0.630   0.00148    189.405	0.655   0.00643   1581.510
20.900	0.640   0.00088     19.270	0.600   0.00142    196.630	0.650   0.00599   1503.325
20.950	0.675   0.00091     18.465	0.655   0.00137    187.680	0.610   0.00632   1572.505
21.000	0.685   0.00087     19.480	0.560   0.00158    207.575	0.580   0.00624   1507.020
21.050	0.640   0.00093     20.115	0.625   0.00147    200.790	0.655   0.00584   1465.575
21.100	0.675   0.00089     18.740	0.655   0.00148    181.415	0.650   0.00610   1510.940
21.150	0.610   0.00091     19.270	0.610   0.00143    205.720	0.535   0.00664   1618.600
21.200	0.695   0.00083     17.760	0.565   0.00140    199.870	0.610   0.00596   1487.215
21.250	0.635   0.00092     18.485	0.640   0.00146    195.970	0.515   0.00698   1669.845
21.300	0.580   0.00084     19.480	0.540   0.00148    204.690	0.515   0.00684   1693.335
21.350	0.680   0.00083     18.645	0.540   0.00150    208.865	0.500   0.00666   1665.465
21.400	0.640   0.00081     18.245	0.575   0.00156    207.600	0.480   0.00674   1635.845
21.450	0.680   0.00080     18.095	0.565   0.00144    204.755	0.480   0.00688   1664.680
21.500	0.650   0.00081     19.150	0.620   0.00152    193.725	0.435   0.00755   1798.415
21.550	0.605   0.00082     18.965	0.520   0.00153    209.970	0.470   0.00680   1679.525
21.600	0.640   0.00085     18.580	0.515   0.00146    203.250	0.470   0.00670   1646.580
21.650	0.565   0.00083     19.615	0.595   0.00150    198.720	0.445   0.00681   1667.825
21.700	0.590   0.00089     19.005	0.425   0.00156    222.360	0.390   0.00705   1756.875
21.750	0.635   0.00082     18.380	0.505   0.00147    213.385	0.410   0.00711   1761.095
21.800	0.605   0.00085     18.045	0.440   0.00159    221.715	0.315   0.00743   1793.965
21.850	0.575   0.00089     19.040	0.475   0.00148    211.095	0.365   0.00709   1750.560
21.900	0.595   0.00088     18.915	0.455   0.00152    217.740	0.365   0.00735   1793.930
21.950	0.505   0.00082     19.485	0.500   0.00147    212.715	0.385   0.00707   1752.965
22.000	0.495   0.00084     19.295	0.485   0.00151    215.975	0.320   0.00737   1762.300
22.050	0.600   0.00084     19.355	0.460   0.00149    217.045	0.360   0.00689   1688.140
22.100	0.580   0.00088     18.705	0.425   0.00142    222.705	0.330   0.00716   1764.490
22.150	0.645   0.00089     18.070	0.470   0.00152    213.885	0.290   0.00739   1776.340
22.200	0.555   0.00086     17.985	0.395   0.00159    227.295	0.295   0.00722   1712.935
22.250	0.605   0.00088     18.010	0.420   0.00158    229.140	0.250   0.00729   1802.540
22.300	0.515   0.00076     19.455	0.365   0.00156    226.755	0.305   0.00699   1732.990
22.350	0.535   0.00095     18.480	0.395   0.00154    227.090	0.275   0.00693   1704.125
22.400	0.515   0.00083     19.060	0.375   0.00158    237.015	0.285   0.00687   1706.685
22.450	0.570   0.00088     18.320	0.375   0.00153    218.215	0.260   0.00739   1812.335
22.500	0.480   0.00089     19.455	0.425   0.00149    218.220	0.225   0.00737   1778.040
22.550	0.500   0.00092     18.885	0.340   0.00160    222.890	0.250   0.00737   1791.795
22.600	0.495   0.00091     18.695	0.345   0.00156    221.710	0.250   0.00702   1726.485
22.650	0.530   0.00087     17.695	0.295   0.00158    227.745	0.205   0.00745   1751.330
22.700	0.520   0.00093     18.525	0.300   0.00156    234.835	0.205   0.00741   1771.355
22.750	0.580   0.00089     17.630	0.265   0.00158    234.750	0.195   0.00736   1781.035
22.800	0.420   0.00096     19.240	0.290   0.00159    235.045	0.210   0.00737   1764.680
22.850	0.490   0.00090     18.475	0.290   0.00166    231.125	0.225   0.00705   1696.145
22.900	0.485   0.00090     17.985	0.235   0.00166    241.880	0.160   0.00743   1750.465
22.950	0.460   0.00097     19.895	0.265   0.00147    224.970	0.175   0.00753   1760.830
23.000	0.455   0.00087     18.950	0.385   0.00156    212.345	0.210   0.00683   1689.235
23.050	0.485   0.00089     18.585	0.245   0.00162    241.745	0.185   0.00716   1728.845
23.100	0.465   0.00090     18.050	0.210   0.00154    235.345	0.160   0.00707   1728.690
23.150	0.450   0.00085     18.340	0.275   0.00155    237.245	0.160   0.00734   1746.870
23.200	0.470   0.00084     18.585	0.195   0.00159    238.685	0.155   0.00716   1708.595
23.250	0.430   0.00086     18.100	0.215   0.00163    240.870	0.140   0.00705   1707.685
23.300	0.350   0.00088     18.465	0.240   0.00155    230.595	0.145   0.00715   1746.670
23.350	0.395   0.00086     18.560	0.230   0.00158    236.370	0.115   0.00745   1769.280
23.400	0.355   0.00090     18.145	0.210   0.00158    232.510	0.110   0.00726   1717.585
23.450	0.370   0.00090     18.465	0.225   0.00161    231.195	0.160   0.00708   1680.390
23.500	0.415   0.00077     18.745	0.220   0.00158    235.240	0.105   0.00716   1695.405
